Name,Date,Rate
The Bourne Supremacy,2004,7.7
The Thomas Crown Affair,1999,6.9
No Escape,2015,6.8
Highlander,2015,7.2
Grown-ish,2015,6.3
Paterson,2016,7.4
The Heat,2013,6.6
Escape from L.A.,1996,5.7
The Obscure Life of the Grand Duke of Corsica,2021,4.8
The Words,2012,7.0
Spy Kids 2: Island of Lost Dreams,2002,5.2
Muhtesem Yüzyil,2002,6.7
Serpico,1973,7.7
Out of the Furnace,2013,6.8
Call Me Kat,2013,5.1
Doom,2005,5.2
Songwriter,1984,6.3
The Lair of the White Worm,1988,5.9
Blue Lagoon: The Awakening,2012,5.5
Dug Days,2012,8.3
Up the Junction,1968,6.9
Unfriended,2014,5.5
À bout de souffle,1960,7.8
The Split,1960,7.7
Penguin Bloom,2020,6.8
Jeune et jolie,2013,6.7
You Don't Mess with the Zohan,2008,5.5
Mieruko-chan,2008,7.4
The Fugitive,2008,8.1
The Human Centipede III (Final Sequence),2015,2.7
The Survivor,2021,7.4
Dream Horse,2020,6.9
Ted 2,2015,6.3
Pan,2015,5.7
Rat Race,2001,6.4
Waiting for the Barbarians,2019,5.9
The Little Hours,2017,5.8
"Auf Wiedersehen, Pet",2017,8.4
Blast from the Past,1999,6.6
Liar Game,1999,8.0
The Pact,1999,6.8
The Hours,2002,7.5
The Woman in Black,2012,6.4
Erkenci Kus,2012,7.4
The Black Book,2021,3.3
The House Bunny,2008,5.5
Intelligence,2008,6.2
UFO,2008,7.9
Trial by Fire,2018,7.1
Swordfish,2001,6.5
The Endless,2017,6.5
The Other Woman,2014,6.0
The Night Shift,2014,7.4
Grizzly II: The Predator,2020,3.2
Deception,2018,7.5
Leave No Trace,2018,7.2
WolfWalkers,2020,8.1
The Machine,2020,No Rate
Platinum End,2020,8.3
The Suite Life of Zack & Cody,2020,6.6
Ying xiong,2002,7.9
Once Bitten,1985,5.5
The Nest,2020,6.3
Miss Fisher's Murder Mysteries,2020,8.3
Shaft,2019,6.4
"Hail, Caesar!",2016,6.3
The Exorcist,2023,No Rate
Jonathan Creek,2023,8.1
"Me, Myself & Irene",2000,6.6
A River Runs Through It,1992,7.2
Villains,2019,6.2
Foxcatcher,2014,7.0
Flatliners,2017,5.2
Drake & Josh,2017,7.7
Glengarry Glen Ross,1992,7.7
Becky,2020,5.9
Adrift,2018,6.6
Destroyer,2018,6.2
Chappelle's Show,2018,8.7
In the Shadow of the Moon,2019,6.2
Real World/Road Rules Challenge,2019,7.7
Alter Ego,2019,3.3
Cinderella Man,2005,8.0
Asteroid City,2022,No Rate
Alone,2022,8.4
Undone,2022,8.2
Project Blue Book,2022,7.7
Starsky and Hutch,2022,7.0
Tales of the Unexpected,2022,7.7
Sputnik,2020,6.4
Tea and Sympathy,1956,7.3
Diet of Sex,2014,4.6
Dark Skies,2013,6.3
Argylle,2022,No Rate
Bloody Hell,2020,6.6
Cat People,1982,6.2
The Purge: Election Year,2016,6.0
Despicable Me 3,2017,6.3
Nurse 3-D,2013,4.5
Mou gaan dou,2002,8.0
The Break-Up,2006,5.8
The Mighty Ducks: Game Changers,2006,7.5
Bugsy Malone,1976,6.8
Cyst,2020,4.5
To the Lake,2019,7.3
Touched by an Angel,2019,6.0
Durante la tormenta,2018,7.4
High Noon,1952,8.0
Joey,1952,6.0
The Benchwarmers,2006,5.5
The Other Boleyn Girl,2008,6.7
Penteuhauseu,2008,8.1
Green Acres,2008,7.2
Dreamland,2019,5.8
The Golden Child,1986,6.0
It Had to Be You,2000,5.7
Secondhand Lions,2003,7.5
Firebird,2021,7.8
The Dragon Prince,2021,8.4
Allegiant,2016,5.7
Cam,2018,5.9
Rush Hour 3,2007,6.2
Patriot Games,1992,6.9
Point Break,2015,5.3
Water,1985,6.1
Animal Kingdom,2010,7.3
The Taking,2014,6.0
The Bad Guys,2022,No Rate
Judge Dredd,1995,5.6
Sin-gwa ham-kke: Jwi-wa beol,2017,7.3
Bull Durham,1988,7.1
Blue's Clues,1988,6.9
Dharma & Greg,1988,6.3
Ophelia,2018,6.6
Lars and the Real Girl,2007,7.3
The Skeleton Key,2005,6.5
The Perfection,2018,6.2
I Dream Too Much,1935,5.4
Frances Ha,2012,7.5
Sin nombre,2009,7.6
Seulgirowun Gamppangsaenghwal,2009,8.4
Boys Don't Cry,1999,7.5
Between Two Ferns: The Movie,2019,6.1
Joe Dirt,2001,6.0
Now and Then,1995,6.8
The Transporter,2002,6.8
The Wolf of Snow Hollow,2020,6.2
Taeksi woonjunsa,2017,7.9
Outside the Wire,2021,5.4
Ran,1985,8.2
Disaster Movie,2008,1.9
Surge,2020,6.2
Hot Shots!,1991,6.8
Waterloo Road,1991,7.2
Greek,1991,7.5
Trolls,2016,6.5
Der Name der Rose,1986,7.7
Short Circuit,1986,6.7
The Proposition,2005,7.3
Doomsday,2008,5.9
Song to Song,2017,5.7
Dragged Across Concrete,2018,6.9
Get Smart,2008,6.5
The Long Kiss Goodnight,1996,6.8
Spinning Out,2020,7.6
Save Me,2020,7.7
The Republic of Sarah,2021,5.6
Cocktail,1988,5.9
10 Years,2011,6.1
Scott & Bailey,2011,8.0
House at the End of the Street,2012,5.6
"Luchshe, chem lyudi",2012,7.4
Twist,2021,4.1
Raven's Home,2021,7.3
Young Guns,1988,6.9
Yoga Hosers,2016,4.3
The Postman,1997,6.1
Shin Evangelion Gekijôban,2021,8.1
Dumbo,2019,6.3
Posledniy bogatyr. Koren' Zla,2021,5.9
Step Up,2006,6.5
World Trade Center,2006,5.9
Cocomelon,2006,4.5
Seventh Son,2014,5.5
Failure to Launch,2006,5.6
Out of Sight,1998,7.0
Small Soldiers,1998,6.2
Work in Progress,1998,7.2
The Glass Castle,2017,7.1
Revolver,2005,6.4
Evan Almighty,2007,5.4
Cabin Fever,2002,5.6
In Plain Sight,2002,7.3
37°2 le matin,1986,7.4
First Cow,2019,7.1
The Brown Bunny,2003,5.0
Snakes on a Plane,2006,5.4
The Bridges of Madison County,1995,7.6
Can't Hardly Wait,1998,6.5
Get Shorty,1998,8.2
Halloween Wars,1998,7.8
My Own Private Idaho,1991,7.0
The Laundromat,2019,6.3
Homicide: Life on the Street,2019,8.6
Taken 2,2012,6.3
Amores perros,2000,8.1
Entrapment,1999,6.3
A Different World,1999,6.9
Taps,1981,6.8
Emmerdale Farm,1981,4.8
Meet the Spartans,2008,2.8
Trying,2008,7.7
Giri/Haji,2019,7.9
Staged,2019,8.6
Pocahontas,1995,6.7
Ci sha xiao shuo jia,2021,6.2
A Hidden Life,2019,7.4
The Ward,2010,5.6
Here Today,2021,6.5
Cujo,1983,6.1
The Searchers,1956,7.9
Burden of Truth,1956,7.3
Underworld: Evolution,2006,6.7
Minions: The Rise of Gru,2022,No Rate
The Long Call,2022,No Rate
This Is Where I Leave You,2014,6.6
Superhost,2021,5.8
Fatale,2020,5.4
Braqueurs,2015,6.3
Generation,2021,6.8
Power Rangers: Dino Fury,2021,6.8
Air Force One,1997,6.5
El mariachi,1992,6.9
Shazam! Fury of the Gods,2023,No Rate
Locked Down,2021,5.2
47 Meters Down,2017,5.7
After Earth,2013,4.8
13 Minutes (II),2021,No Rate
Night at the Museum: Battle of the Smithsonian,2009,6.0
Just Friends,2005,6.2
The Handmaid's Tale,1990,6.0
Traces,1990,6.9
Triple 9,2016,6.3
The Maltese Falcon,1941,8.0
Due Date,2010,6.5
The Cat in the Hat,2003,4.0
Stepmom,1998,6.8
Splash,1984,6.3
Saw V,2008,5.8
Mistresses,2008,7.6
Adam: The Mirror,2017,6.9
Crossing Jordan,2017,7.0
Mr. Right,2015,6.4
Je Suis Karl,2021,5.4
Perception,2021,7.5
Space Cowboys,2000,6.5
The Water Man,2020,5.4
"Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni",1997,8.1
Pixels,2015,5.5
Haven,2015,7.5
Ajeossi,2010,7.8
Lake Placid,1999,5.7
Professor T.,1999,8.0
Winter's Bone,2010,7.2
The Mummy,1932,7.1
Sergio,2020,6.1
Patton,1970,7.9
Fried Barry,2020,5.6
10,1979,6.1
Stealth,2005,5.1
The Gateway,2021,4.5
Crossing Lines,2021,7.3
Finding Alice,2021,5.8
Marathon Man,1976,7.4
Insidious: Chapter 2,2013,6.6
Hooligans,2005,7.4
The God Committee,2021,5.7
Secrets of Sulphur Springs,2021,7.7
The Grey,2011,6.8
Kung Fu Panda 3,2016,7.1
You're the Worst,2016,8.1
"Good Morning, Miss Bliss",2016,6.8
Rawhide,2016,8.0
High-Rise,2015,5.6
The Equalizer,2015,7.8
I Am Sam,2001,7.6
40 Days and 40 Nights,2002,5.6
Waking the Dead,2002,7.9
Hunter Killer,2018,6.6
Law & Order: UK,2018,7.6
The Rental,2020,5.7
8MM,1999,6.5
About a Boy,2002,7.1
El olvido que seremos,2020,7.3
Bad Girls,2020,7.9
Tristan + Isolde,2006,6.8
Percy Jackson: Sea of Monsters,2013,5.8
Rifkin's Festival,2020,6.2
Aileen Wuornos: American Boogeywoman,2021,4.1
Dragon Ball Super: Doragon bôru cho,2021,8.3
Saw IV,2007,5.9
The Color of Money,1986,7.0
Unknown,2011,6.8
To All the Boys I've Loved Before,2018,7.1
Meet the Parents,2000,7.0
Good Times,2000,7.3
Continuum,2000,7.6
Can't Buy Me Love,1987,6.8
Mainstream,2020,4.9
The Map of Tiny Perfect Things,2021,6.8
Exorcist II: The Heretic,1977,3.8
The Power of One,1992,7.2
American Reunion,2012,6.7
The Lake House,2006,6.8
Flight of the Conchords,2006,8.5
Ek Thi Begum,2020,8.9
Robin Hood,1973,7.6
An Officer and a Gentleman,1982,7.0
The Jackal,1997,6.4
The King: Youngwonui Gunjoo,2020,8.3
The Nowhere Inn,2020,5.8
The Artist,2011,7.9
To Catch a Spy,2021,6.3
Da Vinci's Demons,2021,8.0
Creepshow 2,1987,6.1
The Lego Movie 2: The Second Part,2019,6.6
Blue Heelers,2019,6.9
Wildlife,2018,6.8
Terra Nova,2011,6.8
One Lane Bridge,2011,6.5
The Wolfman,2010,5.8
Killing Me Softly,2002,5.5
Then Came You,2018,7.0
Gummo,1997,6.7
Runt,2020,8.1
Side Effects,2013,7.1
The Life of David Gale,2003,7.5
Parenthood,1989,7.0
Life in a Year,2020,6.2
Countdown,2019,5.4
Southland,2019,8.4
The Remains of the Day,1993,7.8
The Family,2013,6.3
The Saint,2013,7.5
Jiu Jitsu,2020,2.9
The Great Wall,2016,5.9
Becker,2016,7.2
Good Luck Chuck,2007,5.6
Ms Fisher's Modern Murder Mysteries,2007,7.2
Black Monday,2007,7.5
War Horse,2011,7.2
Artemis Fowl,2020,4.2
The Movies That Made Us,2020,7.8
Ferdinand,2017,6.7
Any Given Sunday,1999,6.9
We Summon the Darkness,2019,5.2
The Secret Life of Pets 2,2019,6.5
Witches of East End,2019,7.6
Critical Role,2019,9.2
Bachelor Party,1984,6.3
Akinjeon,2019,6.9
Star Trek: Prodigy,2019,No Rate
Burlesque,2010,6.4
Jodaeiye Nader az Simin,2011,8.3
Mudbound,2017,7.4
ALF,2017,7.4
Eragon,2006,5.1
Z,1969,8.3
Slow West,2015,6.9
Parker,2013,6.2
"Everything, Everything",2017,6.4
68 Whiskey,2020,5.7
Piranha 3DD,2012,3.7
Volcano,1997,5.5
Jaws: The Revenge,1987,3.0
Mississippi Burning,1988,7.8
Lockout,2012,6.1
The One,2012,6.6
Eli,2019,5.7
Poseidon,2006,5.7
Grand Army,2020,7.5
La belle et la bête,2014,6.4
Selena,1997,6.8
Ben 10,1997,7.3
Ant-Man and the Wasp: Quantumania,2023,No Rate
One Foot in the Grave,2023,7.8
Waves,2019,7.6
Against All Odds,1984,5.9
The Chi,1984,7.4
The Beastmaster,1982,6.2
"Scooby Doo, Where Are You!",1982,7.9
"Janghwa, Hongryeon",2003,7.2
Pinocchio,2019,6.2
Private Parts,1997,6.9
Gräns,2018,7.0
Playing with Fire,2019,5.1
Moonstruck,1987,7.1
Kakegurui,1987,7.2
Takers,2010,6.2
Child's Play 3,1991,5.1
People Just Do Nothing,1991,8.5
Legend of the Seeker,1991,7.6
Invictus,2009,7.3
Rough Night,2017,5.2
From Beyond,1986,6.7
Better Off Dead...,1985,7.1
Head of the Class,1985,6.6
Rogue,2020,4.0
Ghosts of Mars,2001,4.9
The Exception,2016,6.8
NOS4A2,2016,6.7
Naked,1993,7.8
The Color Purple,1985,7.8
La grande bellezza,2013,7.8
Anger Management,2003,6.2
Exam,2009,6.8
The Polar Express,2004,6.6
Persian Lessons,2020,7.4
Kiss the Girls,1997,6.6
The Empire,1997,4.0
The Bradshaw Bunch,1997,5.8
Carnivàle,1997,8.4
The Good Dinosaur,2015,6.7
All-Star Weekend,2015,No Rate
"Quo vadis, Aida?",2020,7.9
Night Shift,1982,6.6
The Unit,1982,8.1
Bad Moms,2016,6.2
We Hunt Together,2016,6.9
Cure,1997,7.4
Bangkok Breaking,1997,6.0
Taken 3,2014,6.0
Rogue,2007,6.2
The Great Raid,2005,6.7
Knight of Cups,2015,5.7
Starsky & Hutch,2004,6.1
Endangered Species,2021,4.5
Flight of the Phoenix,2004,6.1
Spidey and His Amazing Friends,2004,5.8
Unthinkable,2010,7.1
Kara Para Ask,2010,7.3
Summer of 84,2018,6.7
Two Weeks in Another Town,1962,6.4
Half Baked,1998,6.7
The New World,2005,6.7
Hung,2005,7.1
Shoot 'Em Up,2007,6.6
Daybreak,2019,6.7
Keeping Up Appearances,2019,7.8
La región salvaje,2016,6.1
Guilty,2020,5.4
The Loud House,2020,7.1
Turning Red,2022,No Rate
Vantage Point,2008,6.6
Wishmaster,1997,5.8
WKRP in Cincinnati,1997,7.9
Leap Year,2010,6.5
Chitty Chitty Bang Bang,1968,6.9
Mean Streets,1973,7.2
Riget,1973,8.3
Terminator: The Sarah Connor Chronicles,1973,7.7
BROS,2022,No Rate
À l'intérieur,2007,6.7
"Ich seh, Ich seh",2014,6.7
The Silence,2019,5.3
Effie Gray,2014,6.0
The White Tiger,2021,7.1
"Where'd You Go, Bernadette",2019,6.5
Átame!,1989,7.0
White Lines,2020,6.6
Eat Pray Love,2010,5.8
Miracles from Heaven,2016,7.1
Swallow,2021,3.9
Bound by Honor,1993,8.0
Blockers,2018,6.2
Vice Principals,2018,8.0
Petticoat Junction,2018,7.0
Dragon Rider,2020,5.6
McLintock!,1963,7.2
Mad Max Beyond Thunderdome,1985,6.3
Reign of Fire,2002,6.2
Snuff Films,2007,4.1
God: Serengeti,2017,6.7
The Unforgivable,2021,No Rate
Trigger Point,2021,4.9
Liv and Maddie,2021,6.4
I Still Believe,2020,6.5
Mr. Bean,2020,8.5
Blindspotting,2020,5.9
I Feel Pretty,2018,5.6
H2O: Just Add Water,2018,7.2
A Wife's Nightmare,2014,5.9
Passions,2014,6.2
Tenacious D in The Pick of Destiny,2006,6.8
Star Trek: First Contact,1996,7.6
NewsRadio,1996,7.9
The Time Traveler's Wife,1996,No Rate
Mute,2018,5.5
Ted Bundy: American Boogeyman,2021,3.7
Conviction,2019,6.8
The Long Home,2019,No Rate
Blade Runner: Black Lotus,2019,No Rate
Chinjeolhan geumjassi,2005,7.6
Red Dawn,2012,5.4
So I Married an Axe Murderer,1993,6.5
A Good Old Fashioned Orgy,2011,6.1
The Spectacular Now,2013,7.1
Dokutaa Sutoon,2013,8.2
The Longest Ride,2015,7.1
The Doctor Blake Mysteries,2015,8.1
Raising Dion,2015,7.2
Hairspray,1988,7.0
Paths of Glory,1957,8.4
Machete Kills,2013,5.6
The Sisterhood of the Traveling Pants,2005,6.5
Big Jake,1971,7.1
Midnight Sun,2018,6.6
Back to School,1986,6.7
A Walk Among the Tombstones,2014,6.5
Creeped Out,2014,6.6
Entourage,2015,6.6
The Gift,2000,6.7
No mires para abajo,2008,6.0
Fatman,2020,5.9
The Banana Splits Movie,2019,5.1
A Hologram for the King,2016,6.1
Hart to Hart,2016,6.6
Dollhouse,2016,7.7
Zwartboek,2006,7.7
Hot Summer Nights,2017,6.4
Sharpe,2017,8.4
Time Bandits,1981,7.0
Detectorists,1981,8.6
Bonnie and Clyde,1967,7.8
Whitstable Pearl,1967,6.9
Dinosaur,2000,6.5
Centaurworld,2000,7.6
The Adjustment Bureau,2011,7.0
Silent Hours,2021,5.0
Ice Age: Collision Course,2016,5.7
Pink Flamingos,1972,6.1
Kiss Kiss Bang Bang,2005,7.5
Inhumans,2017,5.0
Belle de jour,1967,7.7
Three,2005,4.9
Mother's Day,2016,5.7
Andromeda,2016,6.6
The Beguiled,1971,7.2
The Void,2016,5.9
Carnage,2011,7.2
When Hope Calls,2011,8.0
Nathan for You,2011,8.9
The Hills Have Eyes II,2007,5.1
Doctor Doctor,2007,7.8
Striptease,1996,4.5
Wrath of the Titans,2012,5.7
The Naked Gun: From the Files of Police Squad!,1988,7.6
Drunk History,1988,7.8
Inspector George Gently,1988,8.0
Flack,1988,7.2
27 Dresses,2008,6.1
Selma,2014,7.5
Krypton,2014,6.9
Kidding,2014,8.0
Seberg,2019,5.8
Dirty Rotten Scoundrels,1988,7.4
Bir Zamanlar Çukurova,1988,5.5
Nikita,1990,7.3
Breakfast on Pluto,2005,7.2
American Gangster Presents: Big 50 - The Delrhonda Hood Story,2021,4.0
Bad Blood,2021,7.5
Adventureland,2009,6.8
WarGames,1983,7.1
The White Orchid,2018,5.3
Never Back Down,2008,6.6
Poltergeist III,1988,4.7
Corner Gas,1988,8.2
The Princess Diaries 2: Royal Engagement,2004,5.8
Bullitt,1968,7.4
Kolskaya sverhglubokaya,2020,4.9
God's Not Dead,2014,4.7
Food Wars: Shokugeki no Soma,2014,8.2
Norbit,2007,4.1
Bad Hair,2020,5.5
Le dernier mercenaire,2021,5.3
2 Days in the Valley,1996,6.5
Pandorum,2009,6.7
Mirzapur,2009,8.5
People Just Do Nothing: Big in Japan,2021,7.1
Old Yeller,1957,7.3
Snabba Cash,1957,7.6
The Seventh Victim,1943,6.8
2067,2020,4.9
Manhattan,2020,7.8
Wet Hot American Summer,2001,6.6
Fawlty Towers,2001,8.7
"Hispania, la leyenda",2001,6.3
John Q,2002,7.1
Persona,1966,8.1
The New Addams Family,1966,6.2
Glitch,1966,7.3
Jay and Silent Bob Strike Back,2001,6.8
Night of the Living Dead,1990,6.9
Lucky Number Slevin,2006,7.7
Strange Days,1995,7.2
Where the Wild Things Are,2009,6.7
John Tucker Must Die,2006,5.8
Newsies,1992,6.9
Ratsasan,2018,8.4
Trainwreck,2015,6.2
Zenra kantoku,2015,7.7
The Champ,1979,6.9
The Last Inn,2021,2.7
Our Father,2021,5.4
King Kong,1933,7.9
Secret Diary of a Call Girl,1933,7.4
The Square,2017,7.2
Dragonball Evolution,2009,2.5
The Captive,2014,5.9
Ryû to sobakasu no hime,2021,7.2
Max Payne,2008,5.3
The Creed of Violence,2008,No Rate
Anatomy of a Murder,1959,8.0
SAS Australia,1959,7.5
4: Rise of the Silver Surfer,2007,5.6
King of Thieves,2018,5.5
The Dukes of Hazzard,2005,5.1
Act Naturally,2011,4.8
Antares,2004,6.1
Ansatsu kyôshitsu,2004,8.0
Priest,2011,5.7
Operation Finale,2018,6.6
Take Shelter,2011,7.3
Las chicas del cable,2011,7.6
A Perfect Getaway,2009,6.5
Happy Feet,2006,6.4
When a Stranger Calls,2006,5.1
A House on the Bayou,2021,No Rate
P.S. I Love You,2007,7.0
Monsters vs. Aliens,2009,6.4
Friday Night Dinner,2009,8.1
Pan Am,2009,7.0
Tangerine,2015,7.1
Resident Evil: Afterlife,2010,5.8
Bad Trip,2021,6.6
The Oval,2021,4.1
Wycliffe,2021,7.1
Gia,1998,7.0
The Brood,1979,6.8
Night Raiders,2021,6.4
Sam & Cat,2021,5.7
Roxanne,1987,6.6
The Detour,1987,7.7
Scooby-Doo! Mystery Incorporated,1987,8.0
The Forgiven,2021,6.8
America: The Motion Picture,2021,5.6
Resort to Love,2021,5.7
Killjoys,2021,7.2
AVPR: Aliens vs Predator - Requiem,2007,4.6
"Endings, Beginnings",2019,5.7
La cara oculta,2011,7.4
Dumb and Dumber To,2014,5.6
Brawl in Cell Block 99,2017,7.2
Lake Mungo,2008,6.3
Alpha,2018,6.7
The Kindergarten Teacher,2018,6.7
Tenki no ko,2019,7.5
Dalkomhan insaeng,2005,7.5
Four Rooms,1995,6.8
Tate no Yuusha no Nariagari,1995,8.1
Ma Rainey's Black Bottom,2020,6.9
My Struggle,2021,8.7
The Whole Truth,2016,6.2
Mallrats,1995,7.1
The Bureau of Magical Things,1995,6.8
Mommy,2014,8.1
The Assistant,2019,6.3
The Personal History of David Copperfield,2019,6.4
The Family Man,2000,6.8
Elle,2016,7.1
Daddy Day Care,2003,5.6
Alvin and the Chipmunks: The Road Chip,2015,5.0
The Red Sea Diving Resort,2019,6.6
How High,2001,6.3
Chugyeokja,2008,7.8
Forever,2008,8.3
The Human Centipede II (Full Sequence),2011,3.8
Double Indemnity,1944,8.3
Before the Devil Knows You're Dead,2007,7.3
Queen Bees,2021,6.0
Death Race,2008,6.3
